"id","name","lastname","document","number","qualification","creditLine","cardExpiration","cardNumber","cardBrand","cardType","disbursementAmount","disbursementDate","currency","interestRate","hasInsurance","status","product","policyNumber","paymentAmount","paymentFrequency","paymentCurrency","store","province"
"6b5303bc-af03-4ae4-b87f-2296cfd3793d","Prudence","Issatt","DNI","98212362","INVESTIGADO","78497826","40879505","5108757648226681","87294331","39881289","$25593.93","24/01/2020","USD","0.58","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4556","$704.93","QUINCENAL","PEN","Alpine Global Premier Properties Fund","IQUITOS"
"8d3ebcdf-fdc0-462b-a4f0-354c1c2503d8","Jennie","Kroch","DNI","16753713","INVESTIGADO","15718300","48302844","5108753450267475","32826363","82602772","$78270.27","02/02/2022","USD","0.47","false","true","SEGURO_TARJETAS_360","6856","$954.74","MENSUAL","USD","Southern California Edison Company","LIMA"
"ede11bfd-5a18-4a8e-8f8f-74d96299c084","Abigael","Colam","DNI","85595359","APROBADO","97289874","32212744","5108751678735752","78192512","42976004","$35069.42","13/05/2021","PEN","0.3","true","false","SEGURO_TARJETAS_360","8782","$666.83","QUINCENAL","PEN","CVR Refining, LP","PUNO"
"caf95ada-9224-4f89-9adb-848908d6de78","Brana","Mollen","CE","46363978","APROBADO","34820331","69690730","5048374099527030","93108225","86378718","$94353.25","24/01/2021","PEN","0.4","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1554","$391.98","TRIMESTRAL","USD","Apollo Investment Corporation","IQUITOS"
"3cb11613-f084-427c-bdbb-4be0d008e1a5","Else","Earey","CE","85378940","RECHAZADO","38348332","81050716","5108753642602944","47962939","42762665","$45673.55","07/07/2022","USD","0.5","true","false","SEGURO_TARJETAS_360","9941","$871.04","MENSUAL","PEN","Genocea Biosciences, Inc.","LIMA"
"7b03c8ef-2c29-4404-9705-f90f066e374a","Delia","Waring","CE","54547457","INVESTIGADO","26630112","79375215","5108750582064846","96271669","76029738","$91683.53","30/12/2021","USD","0.82","true","false","PROTECCION_TARJETA_IBK","3651","$593.65","PAGO_UNICO","USD","OptimumBank Holdings, Inc.","IQUITOS"
"2107e706-aea2-4ed4-a1f9-b299a7921dfa","Gaylord","Titchard","DNI","53033193","INVESTIGADO","88066165","23406806","5108750843488370","59669539","70270294","$91406.85","17/10/2020","PEN","0.14","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1182","$563.24","MENSUAL","USD","BioLineRx Ltd.","UCAYALI"
"84d8a7d3-81c8-49d2-9abb-67ebaaa82570","Gertruda","Bowker","CE","97664280","APROBADO","24273970","56618442","5048375938851002","10274126","81271101","$27831.64","11/04/2020","PEN","0.37","false","false","PROTECCION_TARJETA_IBK","9091","$530.18","PAGO_UNICO","PEN","Thor Industries, Inc.","LIMA"
"d82f8d91-3800-4482-a43f-a211ab5cb0f6","Bernette","Weedon","DNI","93380182","INVESTIGADO","88805022","67980453","5048372328808346","43179400","92821478","$92151.54","21/07/2022","USD","0.28","true","true","SEGURO_TARJETAS_360","1433","$817.32","TRIMESTRAL","PEN","Gabelli Equity Trust, Inc. (The)","CUZCO"
"9fc6d5d1-8b2b-421d-b440-759476dc3674","Sofie","Skull","DNI","96078618","INVESTIGADO","42911723","58274003","5108751579444413","97081483","90168312","$29032.62","13/08/2022","USD","0.51","true","true","SEGURO_TARJETAS_360","4951","$652.85","PAGO_UNICO","USD","Northern Trust Corporation","AREQUIPA"
"6e94d7a8-d14c-4cdc-8967-e08082c73d66","Wakefield","Hundley","CE","33624481","APROBADO","58946131","47927975","5108759915424874","46939744","52241958","$71436.45","19/08/2021","PEN","0.33","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2213","$883.72","QUINCENAL","USD","Atlantic American Corporation","LIMA"
"145bead2-88b8-4743-a4c3-8a9b55eab2c9","Kelsy","Slocom","CE","53891979","APROBADO","80103537","54244257","5048372838451868","51785030","55944459","$67847.34","31/08/2022","PEN","0.15","true","false","SEGURO_TARJETAS_360","4844","$956.55","ANUAL","USD","MSB Financial Corp.","ICA"
"f0efa19b-0df0-420a-be53-edb38283e023","Sissie","Hartridge","DNI","39231837","RECHAZADO","54699529","58212732","5048370299587238","26452995","67649449","$59840.29","05/01/2023","PEN","0.6","false","false","PROTECCION_TARJETA_IBK","1681","$234.07","SEMANAL","PEN","Perfumania Holdings, Inc","CUZCO"
"b5f4167a-a545-4a6f-a3cc-642fb8424914","Adolpho","Creavin","DNI","64928272","RECHAZADO","34795776","83611715","5048370179816343","28773717","78978195","$79230.19","18/04/2022","USD","0.68","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9934","$607.59","ANUAL","PEN","Grifols, S.A.","LIMA"
"2e7a6b86-1551-405e-bbf8-c057e1e368b8","Valentina","Cassedy","CE","46667338","INVESTIGADO","65304411","94035209","5048378420882675","51959191","15812134","$3738.85","27/10/2020","USD","0.42","false","true","PROTECCION_TARJETA_IBK","5453","$816.33","MENSUAL","PEN","REV Group, Inc.","AREQUIPA"
"7f30d61a-58e1-47ec-b093-4adf2dbc01f4","Wilden","Danilchik","CE","96483139","RECHAZADO","17475329","37941686","5108754333519231","88119202","57274917","$71875.70","07/07/2021","PEN","0.68","false","false","SEGURO_TARJETAS_360","1430","$540.92","ANUAL","PEN","Atkore International Group Inc.","AYACUCHO"
"6f831217-4df7-496d-baa7-65e5a78b67e6","Dew","Volke","DNI","59895222","INVESTIGADO","41610323","91729103","5048373401261114","21598585","40365273","$45602.61","06/12/2020","PEN","0.28","true","false","SEGURO_TARJETAS_360","7288","$122.10","ANUAL","USD","Prologis, Inc.","ICA"
"18f513ca-de27-4c5d-b873-a7045e7f386c","Humfrid","Tollet","CE","61823944","RECHAZADO","71374258","27756386","5108754264546955","80447750","75482714","$67818.62","09/09/2022","USD","0.8","false","false","SEGURO_TARJETAS_360","1692","$283.09","SEMANAL","USD","Smart","LIMA"
"7e6695ad-76dc-4f8d-9af6-2c988a949d37","Jehu","Davinet","CE","74002765","APROBADO","96230963","37484464","5108753555861297","52277229","42480056","$73327.00","24/06/2021","PEN","0.79","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4088","$565.12","SEMANAL","USD","Alexandria Real Estate Equities, Inc.","PIURA"
"0fbf353a-450b-4e45-9d70-3dcd183e02ea","Kipp","Fattore","CE","33342348","RECHAZADO","67117501","40756805","5108759130388789","47284301","21722273","$70390.59","17/09/2022","USD","0.47","true","true","SEGURO_TARJETAS_360","1740","$556.70","QUINCENAL","PEN","Energy Transfer Equity, L.P.","IQUITOS"
"75cd93d5-07aa-4244-94f1-208a295bf8b4","Elmore","Skures","CE","20873835","RECHAZADO","68645320","21813198","5048374034067282","24681083","15605210","$58042.85","01/08/2020","USD","0.46","true","false","PROTECCION_TARJETA_IBK","5034","$596.93","TRIMESTRAL","PEN","MSG Networks Inc.","PIURA"
"a13b3fc3-ac04-4aa5-8e7b-f462c6042279","Dionisio","Ayton","DNI","35834025","APROBADO","11037595","43659910","5108758129719418","66677079","94168270","$85607.96","23/12/2021","PEN","0.64","true","false","SEGURO_TARJETAS_360","8864","$428.94","TRIMESTRAL","USD","Second Sight Medical Products, Inc.","PIURA"
"0e0f8a4f-587f-49c2-8516-b0c7e59262d0","Lemmie","Hansemann","DNI","40339786","INVESTIGADO","64619772","32714265","5108754543539722","72828956","25821690","$30868.08","27/04/2021","PEN","0.82","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6103","$641.04","TRIMESTRAL","USD","Vina Concha Y Toro","PIURA"
"e8be885a-27cd-439a-9572-e2afc9603fae","Vonny","Aylett","CE","63948293","INVESTIGADO","23419337","32448863","5108750089939185","90991904","11730141","$54806.61","01/10/2020","USD","0.29","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5011","$97.91","SEMANAL","USD","Diamond Hill Investment Group, Inc.","UCAYALI"
"41d338dd-3c40-4206-959e-8f07a7e0c9af","Reggie","Yallop","CE","26778132","INVESTIGADO","59967853","36550607","5108752919255063","28785063","61284559","$36443.06","17/12/2022","USD","0.24","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4620","$38.35","PAGO_UNICO","USD","Check Point Software Technologies Ltd.","AYACUCHO"
"6ef57229-9492-4e36-9e71-14bd2548670e","Emmott","Schachter","DNI","64838193","INVESTIGADO","17090575","95450286","5048375987765848","97187328","65492623","$24233.13","10/10/2020","PEN","0.47","false","false","PROTECCION_TARJETA_IBK","1340","$307.09","MENSUAL","PEN","Platform Specialty Products Corporation","UCAYALI"
"4b16d40f-724b-4526-8850-143622772273","Greta","Askin","CE","25698396","APROBADO","54040610","31972344","5048377578871753","44870641","42803589","$50463.82","11/01/2023","PEN","0.8","false","false","SEGURO_TARJETAS_360","9663","$844.95","PAGO_UNICO","PEN","LGI Homes, Inc.","IQUITOS"
"1508be36-a208-422b-aac5-5a9b99b8f6cb","Gray","Fairham","DNI","66628051","APROBADO","64663826","69901189","5108757266547129","23533035","28622162","$23728.37","25/03/2021","USD","0.75","false","false","SEGURO_TARJETAS_360","3061","$127.70","TRIMESTRAL","PEN","Georgia Power Company","IQUITOS"
"814e0b02-e00d-48f2-9e97-88008c19ef98","Glori","Tripean","CE","68672701","INVESTIGADO","83309309","60002983","5048371518990195","78032029","59918135","$36185.52","23/03/2020","PEN","0.63","false","false","SEGURO_TARJETAS_360","9651","$271.56","SEMANAL","PEN","AmeriServ Financial Inc.","AREQUIPA"
"1b9b9929-c92b-4e65-955d-4cf45bbb36c4","Kris","Lucius","CE","55149673","INVESTIGADO","40522842","14374640","5048371051824066","14594676","18059443","$53780.62","20/03/2020","USD","0.23","false","true","SEGURO_TARJETAS_360","9508","$823.77","MENSUAL","PEN","Scorpio Tankers Inc.","UCAYALI"
"432ac282-0127-4b94-8484-52f9b0b70fce","Sebastiano","Chumley","CE","93536661","APROBADO","44580866","43119813","5048375577732232","62998910","11303501","$43060.60","05/04/2020","USD","0.36","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6664","$22.84","ANUAL","USD","BWX Technologies, Inc.","AYACUCHO"
"a7125ce0-6c5e-4185-9424-7f9a05b764f7","Carly","Quilliam","DNI","54892235","RECHAZADO","96025430","88839190","5108758507200221","80323235","28594305","$21342.50","17/06/2020","USD","0.83","false","false","SEGURO_TARJETAS_360","3746","$778.04","MENSUAL","USD","T2 Biosystems, Inc.","CUZCO"
"ae5ef5fb-f44e-4f33-aec2-d071862dea01","Matthew","Gallemore","DNI","23439491","INVESTIGADO","53713248","73267993","5108751703523645","78362795","20493380","$92301.34","04/08/2020","USD","0.21","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7042","$81.82","MENSUAL","USD","New Age Beverages Corporation","IQUITOS"
"41ddc857-10f7-4000-b30b-72207d2ab4b1","Oby","Cutriss","DNI","18702399","RECHAZADO","72109944","72849086","5108752510373349","10970422","55550805","$45118.00","24/01/2021","USD","0.75","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3107","$763.46","PAGO_UNICO","USD","Enbridge Energy, L.P.","TUMBES"
"c2f6b58a-608d-46e0-8c45-69985b98e973","Berenice","Barringer","DNI","30586128","APROBADO","55889945","95633538","5048379092268417","31536736","69587844","$71144.12","10/10/2020","PEN","0.55","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5575","$442.93","QUINCENAL","PEN","Pimco Corporate & Income Opportunity Fund","PIURA"
"a7131b3c-acde-4e34-b36e-d461d8332924","Shelden","Reddel","CE","20148859","INVESTIGADO","47271403","54117328","5108752733766220","59149174","23178225","$66344.64","13/06/2023","USD","0.23","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4719","$253.55","SEMANAL","USD","Chesapeake Granite Wash Trust","IQUITOS"
"556c84c9-6105-4242-8307-e96a00924bc2","Shaylyn","Flood","DNI","40491445","INVESTIGADO","82100899","60696800","5108758588465503","60549454","91737323","$93772.23","23/05/2022","USD","0.51","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2617","$819.35","QUINCENAL","PEN","National General Holdings Corp","TUMBES"
"475f0e49-b95c-4fae-a501-7795a1b0cb3c","Nicki","Carey","CE","87405645","RECHAZADO","11834832","57569152","5048377926654992","29063356","71027416","$78559.38","31/01/2023","USD","0.15","true","false","SEGURO_TARJETAS_360","2309","$695.66","MENSUAL","USD","Iconix Brand Group, Inc.","AREQUIPA"
"5cfaef5b-ab1a-4455-aab5-b423cff5c9f1","Caye","Druery","CE","19064967","RECHAZADO","12440738","74810907","5108756105249053","81838413","76683567","$36794.04","15/10/2021","PEN","0.2","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3887","$28.22","SEMANAL","PEN","Hi-Crush Partners LP","AYACUCHO"
"4d93e0a2-9d69-440e-b81d-4348e92c7bb5","Kit","Howells","CE","56379756","APROBADO","52034653","13780285","5108759199213423","58133135","36976482","$85546.86","13/11/2022","USD","0.17","true","true","SEGURO_TARJETAS_360","1707","$306.61","QUINCENAL","USD","KBL Merger Corp. IV","AREQUIPA"
"f9ca934a-6375-4319-8a2f-18b47d73b619","Bjorn","Bernardini","CE","41409461","APROBADO","41256210","23829417","5048377739359250","52588201","98293712","$97700.05","31/12/2020","USD","0.5","true","true","PROTECCION_TARJETA_IBK","1750","$790.97","QUINCENAL","USD","Alpha and Omega Semiconductor Limited","LIMA"
"650c49d9-51b2-4e78-b018-ec637f07ae5a","Enrique","Brydon","DNI","94562306","INVESTIGADO","59895099","89983352","5108754679188369","26803820","93338527","$49030.57","03/11/2022","USD","0.33","false","true","PROTECCION_TARJETA_IBK","5332","$966.00","TRIMESTRAL","USD","Hanesbrands Inc.","PUNO"
"e0513b8e-5893-42b6-a376-a000540b4d62","Jodi","Couper","DNI","52400943","RECHAZADO","36010121","87211864","5108752117616975","61508855","63586767","$74956.28","25/09/2022","USD","0.23","false","false","PROTECCION_TARJETA_IBK","5177","$482.41","SEMANAL","PEN","8x8 Inc","LIMA"
"1b7de3e0-5b4c-44bf-9c02-3dee0cb9031f","Martina","Catmull","CE","86050790","APROBADO","39157318","85174884","5108755171965634","75936960","21235783","$89635.35","01/06/2020","PEN","0.31","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2003","$691.90","TRIMESTRAL","USD","Home BancShares, Inc.","AYACUCHO"
"876e33e2-7e5d-4b86-8eb6-b15a771ee9bf","Solly","Twells","DNI","71625982","APROBADO","40617995","86417799","5048373989605070","31017347","74386624","$67581.36","24/03/2020","USD","0.63","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6293","$647.08","SEMANAL","PEN","Miller/Howard High Income Equity Fund","TUMBES"
"e83b6d6d-1ba3-4abf-8640-97be3dd98063","Brigitta","Fuchs","DNI","21455454","INVESTIGADO","56370335","42959493","5108756298336659","25956240","87001939","$74353.05","03/09/2021","PEN","0.71","true","false","SEGURO_TARJETAS_360","4922","$240.38","PAGO_UNICO","USD","Hornbeck Offshore Services","PUNO"
"af2dc62d-a92c-419d-b1fc-3774b3faab55","Morgen","Melchior","CE","34784631","RECHAZADO","20222725","39047399","5108759484529715","19037849","62208634","$11464.98","08/02/2020","PEN","0.36","false","true","PROTECCION_TARJETA_IBK","9742","$626.28","SEMANAL","PEN","BioCryst Pharmaceuticals, Inc.","AREQUIPA"
"b6834b66-420f-454f-83ec-67950b713707","Paulette","Potteril","CE","37627914","RECHAZADO","42134668","81195352","5108756477677295","30937752","62063579","$21378.46","10/10/2021","PEN","0.71","false","false","PROTECCION_TARJETA_IBK","1006","$38.83","TRIMESTRAL","USD","Capella Education Company","PIURA"
"015c5aa2-f496-4962-ade5-c67ffc07db3f","Cherrita","Peplow","DNI","13453448","RECHAZADO","30453236","24814396","5048374131286439","89263136","80085905","$57240.23","13/02/2021","USD","0.21","false","false","PROTECCION_TARJETA_IBK","4986","$977.62","TRIMESTRAL","USD","Lennox International, Inc.","TUMBES"
"d0a1a817-de57-4eea-8877-93623dba0bf7","Carson","Mordey","CE","83885035","RECHAZADO","40805698","19811313","5048376589081238","74018250","96760452","$84496.96","14/04/2021","USD","0.83","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2988","$182.07","SEMANAL","PEN","Noodles & Company","AREQUIPA"
"55653a50-e398-44c2-b154-e62ba69c1595","Cedric","Dyster","DNI","54252712","APROBADO","80910068","14184521","5048377816338540","99270109","36747965","$87542.39","24/11/2022","PEN","0.34","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8036","$547.64","MENSUAL","USD","Tekla World Healthcare Fund","ICA"
"7161cef1-668f-4f01-aa61-6e7a88b65426","Granny","Talkington","DNI","97152662","INVESTIGADO","83581154","95918697","5048372872079757","72241451","74480743","$37830.06","26/12/2020","USD","0.23","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2780","$465.71","QUINCENAL","PEN","America First Multifamily Investors, L.P.","IQUITOS"
"e823ef3f-7d66-41c4-8530-9c2852dd5a57","Juliana","Castelletti","DNI","82002169","APROBADO","21934330","27934394","5108759873616750","49613324","18255596","$18715.99","06/01/2021","PEN","0.13","true","true","PROTECCION_TARJETA_IBK","4681","$299.57","SEMANAL","USD","1st Constitution Bancorp (NJ)","AREQUIPA"
"82adae22-c772-43df-88de-738a19fb85fb","Shaina","Jorck","DNI","76455154","INVESTIGADO","33613784","38230342","5048371572663977","69684926","17887552","$46806.64","04/06/2022","USD","0.38","true","false","SEGURO_TARJETAS_360","9250","$496.97","MENSUAL","USD","FinTech Acquisition Corp. II","CUZCO"
"e76dc674-ac15-4744-b4c0-7c06f2b61494","Zulema","Ballard","DNI","93575966","INVESTIGADO","26714160","53543444","5048374247742382","63345637","21630174","$78754.63","13/06/2021","USD","0.64","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9785","$754.85","PAGO_UNICO","USD","Educational Development Corporation","LIMA"
"5471203a-7471-4f42-8608-0eef5553610f","Karee","Checcucci","DNI","65447367","APROBADO","47338149","97190530","5048376094406664","85173750","70172743","$87766.18","18/03/2023","USD","0.68","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8187","$184.39","SEMANAL","USD","MSA Safety Incorporporated","AREQUIPA"
"055eba14-ebca-44ec-a553-7f39cf593cdb","Lanette","Whittall","DNI","55340560","INVESTIGADO","93622627","83182647","5108759103392594","30115570","41957467","$53287.56","05/05/2023","USD","0.32","true","true","PROTECCION_TARJETA_IBK","6780","$468.07","SEMANAL","USD","Superconductor Technologies Inc.","AYACUCHO"
"919be4ff-b1f3-4977-b76b-8f49114fa569","Lurlene","Brain","DNI","70413560","RECHAZADO","79249086","25989463","5048371068364874","47579023","22868723","$69874.17","17/02/2021","USD","0.42","false","true","PROTECCION_TARJETA_IBK","9953","$994.44","TRIMESTRAL","PEN","Upland Software, Inc.","LIMA"
"7823c1f8-c6f1-4ce2-b39e-462721b1ac87","Alis","Pickthorne","DNI","60239676","APROBADO","67199205","64211948","5048377124832515","78206201","91131867","$19983.95","13/02/2021","USD","0.26","false","false","PROTECCION_TARJETA_IBK","4819","$333.46","TRIMESTRAL","PEN","Fanhua Inc.","IQUITOS"
"d76d14df-24b2-4df5-9d2d-3ac44fe8f331","Elisabet","Joy","DNI","25296546","INVESTIGADO","75522088","20930833","5048379563114462","56677044","48614140","$95481.14","27/03/2023","PEN","0.64","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5014","$685.99","TRIMESTRAL","USD","NextEra Energy, Inc.","ICA"
"cc3035da-dc2c-4326-abcc-29257805349b","Alphonse","Geck","DNI","54134531","INVESTIGADO","76147021","82390796","5048375842942111","71548778","82531834","$35567.23","01/06/2023","USD","0.51","true","true","SEGURO_TARJETAS_360","1599","$917.88","ANUAL","USD","YuMe, Inc.","AREQUIPA"
"9fcee4ce-aa5d-4fff-883a-127e23d8ceaf","Isador","Culkin","CE","84873080","APROBADO","13419367","43959040","5048370657874814","46042767","36875834","$55487.57","31/05/2020","USD","0.82","false","true","PROTECCION_TARJETA_IBK","7687","$191.99","TRIMESTRAL","USD","John Hancock Hedged Equity & Income Fund","AYACUCHO"
"8fa7c787-68b4-4f38-abfe-3d19c8652d3a","Lexi","Itschakov","DNI","87178283","INVESTIGADO","77584760","31465884","5048377271566130","80596371","54457150","$60598.45","27/09/2020","PEN","0.21","false","false","PROTECCION_TARJETA_IBK","9830","$94.38","MENSUAL","USD","Cohen & Steers Total Return Realty Fund, Inc.","PIURA"
"3fd8bd46-25f2-455e-b9e4-38426748249b","Tomaso","Siggs","DNI","47635401","INVESTIGADO","45826980","61567186","5108755474882577","71419380","41311219","$1344.55","29/05/2021","USD","0.72","false","true","PROTECCION_TARJETA_IBK","8734","$392.71","ANUAL","USD","Gogo Inc.","IQUITOS"
"0a703665-6221-4d81-aa45-c66cc791ac38","Sullivan","Willox","DNI","43496758","RECHAZADO","32412793","11497005","5108754024451801","64344794","97953749","$7707.54","16/01/2020","PEN","0.56","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4936","$850.96","ANUAL","PEN","Tucows Inc.","PUNO"
"df20bce1-6d9b-47af-b1d4-11efc0b9040c","April","Tourot","DNI","88903127","APROBADO","98879676","13229109","5048372015206614","30069266","74273792","$6509.00","27/07/2022","PEN","0.4","true","true","PROTECCION_TARJETA_IBK","8445","$783.05","PAGO_UNICO","USD","The Rubicon Project, Inc.","UCAYALI"
"b97d1e0c-8bac-48f9-bec3-f534de8c1356","Avigdor","Roxbrough","CE","55876475","INVESTIGADO","76850027","42639849","5048372421213790","40478343","60090000","$16706.69","16/09/2020","USD","0.53","false","false","SEGURO_TARJETAS_360","1102","$275.89","MENSUAL","PEN","Liberty TripAdvisor Holdings, Inc.","UCAYALI"
"58b8fec7-9051-4c1d-95bb-c64e242fbbb8","Johnny","Itzkin","DNI","69960188","APROBADO","27685006","80603439","5108754537215354","40457629","79846717","$2328.16","28/04/2021","USD","0.71","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3007","$965.31","ANUAL","USD","PacWest Bancorp","PUNO"
"98b834e2-93ab-4ab9-8de8-20556c1f94df","Lauraine","Davage","CE","75818045","RECHAZADO","63584748","62976348","5048379610581598","93860201","57330873","$45652.41","22/08/2021","PEN","0.14","false","true","SEGURO_TARJETAS_360","5342","$191.80","ANUAL","USD","Uni-Pixel, Inc.","IQUITOS"
"309ee703-0334-4d1b-b0b8-0e11e01f6401","Nicky","Collinette","CE","23356335","RECHAZADO","63100636","90083022","5108754963516820","75781214","44924954","$82295.44","11/10/2022","PEN","0.61","false","false","SEGURO_TARJETAS_360","8325","$998.65","SEMANAL","USD","Sotherly Hotels Inc.","AYACUCHO"
"1d4cd6e2-a13c-4c20-a308-3c21deeb26ff","Nadya","Vautier","DNI","31477518","RECHAZADO","83537919","19404059","5108759323666231","67538527","58511320","$70301.93","11/01/2023","PEN","0.63","false","false","SEGURO_TARJETAS_360","9738","$835.12","TRIMESTRAL","USD","Bright Horizons Family Solutions Inc.","CUZCO"
"e00d67ac-cfac-4b55-8fa5-fd1b31ac6173","Jackie","Maginn","CE","96193009","APROBADO","80262115","96935902","5108757321449188","47859121","50485880","$47396.24","07/03/2021","PEN","0.12","true","false","PROTECCION_TARJETA_IBK","1852","$355.14","ANUAL","USD","Equity Bancshares, Inc.","LIMA"
"c47b174d-30d5-4c8e-aa62-dd1073f716ff","Rolando","Bungey","DNI","29398703","INVESTIGADO","68016992","37288637","5048372573199458","13349920","79419303","$88390.49","27/01/2023","USD","0.47","false","true","PROTECCION_TARJETA_IBK","9546","$763.05","TRIMESTRAL","USD","Eldorado Resorts, Inc.","PUNO"
"0687e586-0cda-4015-819a-457135a7b14a","Ardenia","Purtell","DNI","34709930","APROBADO","59986316","66494892","5048378639382731","51289237","69960206","$26206.69","23/03/2021","PEN","0.46","true","false","SEGURO_TARJETAS_360","8825","$623.60","ANUAL","USD","First US Bancshares, Inc.","IQUITOS"
"0da4630d-5979-4083-99a4-966e6ba9b7d2","Mick","Pengelly","DNI","88837691","APROBADO","58286173","75736912","5048376910375218","30053923","62972172","$11495.24","10/06/2023","PEN","0.54","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1662","$612.19","QUINCENAL","USD","Watts Water Technologies, Inc.","PIURA"
"b34f479c-6a2d-48ff-b604-3415f631e053","Stevana","Canero","DNI","31525043","APROBADO","91788539","16390735","5048371725053274","14492325","61316423","$96577.92","30/04/2023","PEN","0.25","true","false","SEGURO_TARJETAS_360","6069","$840.91","TRIMESTRAL","USD","InterDigital, Inc.","CUZCO"
"50ce7f6a-8263-4842-942f-2deae3669a9a","Farlay","Skippings","CE","61067979","RECHAZADO","93899745","45284967","5108753853828154","43768588","26214527","$61322.12","20/05/2021","PEN","0.43","false","false","SEGURO_TARJETAS_360","7171","$26.63","ANUAL","PEN","Eaton Vance Corporation","PUNO"
"c36efa04-1351-423e-81e7-b4a3e516909b","Alyce","Saffer","DNI","33801671","APROBADO","59859956","15875306","5108759850033409","61979215","10781237","$4786.27","25/12/2022","PEN","0.5","false","false","SEGURO_TARJETAS_360","4251","$43.03","TRIMESTRAL","USD","Drive Shack Inc.","LIMA"
"75c22cbc-5ceb-4dcd-89b4-39f48b9f2681","Dena","Lambol","DNI","91598607","RECHAZADO","95558052","65251913","5108753692009297","36360687","31245637","$17930.68","24/04/2021","PEN","0.74","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8896","$383.52","ANUAL","PEN","Global Brass and Copper Holdings, Inc.","AYACUCHO"
"f2b1abd9-d9d6-4ef2-97e7-ad30711ef880","Sebastiano","Ciobotaro","CE","31080041","APROBADO","67186449","27788452","5108751278116759","95257026","18360273","$32297.85","16/05/2023","PEN","0.69","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1730","$141.52","PAGO_UNICO","PEN","Stellus Capital Investment Corporation","UCAYALI"
"5c51fa67-e6c1-4d7b-9044-e464331c7d7a","Oby","Danielot","DNI","20446372","INVESTIGADO","31692197","19411889","5108758422870272","73968299","66901303","$17511.87","24/03/2023","PEN","0.81","false","false","SEGURO_TARJETAS_360","5546","$815.14","MENSUAL","PEN","Recro Pharma, Inc.","LIMA"
"9effa45a-7ac2-4725-b796-5c8b373c2777","Dallis","Peagrim","DNI","19123815","APROBADO","37169602","94863322","5048378827927099","17404704","41362012","$49921.66","27/02/2020","PEN","0.69","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2667","$798.94","PAGO_UNICO","USD","Kayne Anderson Acquisition Corp.","IQUITOS"
"b15cc9bb-7641-44df-8341-b93d1adeb878","Sal","Gumly","CE","87411846","INVESTIGADO","77681459","37914628","5048376400281652","18698174","13125763","$16350.24","12/12/2022","USD","0.74","false","true","PROTECCION_TARJETA_IBK","8946","$664.16","QUINCENAL","PEN","Shopify Inc.","IQUITOS"
"3a258b51-562c-4c15-980e-b720defacbb2","Laryssa","Copo","CE","78678427","INVESTIGADO","96657828","41275235","5108755207918607","66664830","39522422","$17710.69","03/09/2021","PEN","0.2","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7864","$412.03","ANUAL","USD","Citrix Systems, Inc.","ICA"
"72d084f1-69c1-4e12-90e6-12b3095de85e","Allegra","Dobrovolski","CE","63980222","RECHAZADO","60317051","27138803","5048378436937828","38744817","37651332","$19182.01","09/03/2021","PEN","0.8","true","true","PROTECCION_TARJETA_IBK","4499","$214.24","MENSUAL","PEN","CafePress Inc.","TUMBES"
